participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime,jointHeadDisplacement,jointTorsoDisplacement
11,1,11,experiment,sitting,1,7,noswitch,incongruant,solid,square,blue,right,right,yes,0.3588738441467285,2021-11-12 12:36:00,1636742475.5148563,1.858351272832253,1.6563701887216566
11,1,11,experiment,sitting,1,8,noswitch,congruant,solid,square,blue,right,right,yes,0.401170015335083,2021-11-12 12:36:00,1636742477.2293427,1.9210610319384678,2.2411436702752154
11,1,11,experiment,sitting,1,9,switch,congruant,dashed,square,yellow,right,right,yes,0.4564428329467773,2021-11-12 12:36:00,1636742479.0032277,1.9505251586247532,2.07371833452964
11,1,11,experiment,sitting,1,10,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3529160022735595,2021-11-12 12:36:00,1636742480.7165434,1.8560807627350973,1.913394757990425
11,1,11,experiment,sitting,1,11,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.3533971309661865,2021-11-12 12:36:00,1636742482.4351585,1.885669473273877,1.867613122064408
11,1,11,experiment,sitting,1,12,switch,incongruant,solid,triangle,blue,right,right,yes,0.7175860404968262,2021-11-12 12:36:00,1636742484.50643,2.0307124397317406,1.9032637315718588
11,1,11,experiment,sitting,1,13,switch,congruant,dashed,square,yellow,right,right,yes,0.3740739822387695,2021-11-12 12:36:00,1636742486.2215466,2.0479980965518125,2.2825987665625136
11,1,11,experiment,sitting,1,14,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3438880443572998,2021-11-12 12:36:00,1636742487.9418662,2.1157396969916236,2.2715802763600563
11,1,11,experiment,sitting,1,15,switch,incongruant,solid,triangle,blue,right,right,yes,0.4110779762268066,2021-11-12 12:36:00,1636742489.718721,2.040074362732384,2.0188919265362935
11,1,11,experiment,sitting,1,16,noswitch,congruant,solid,triangle,blue,right,right,yes,0.3701910972595215,2021-11-12 12:36:00,1636742491.4366622,2.0025885461846307,1.899483000531957
11,1,11,experiment,sitting,1,17,switch,congruant,dashed,square,blue,right,right,yes,0.5482950210571289,2021-11-12 12:36:00,1636742493.3280373,2.1723084096205976,2.0503649107582125
11,1,11,experiment,sitting,1,18,noswitch,congruant,dashed,square,blue,right,right,yes,0.3993690013885498,2021-11-12 12:36:00,1636742495.0430884,1.7837620406120107,1.6822399418059608
11,1,11,experiment,sitting,1,19,switch,incongruant,solid,triangle,yellow,right,left,no,0.550764799118042,2021-11-12 12:36:00,1636742496.9384725,2.4038183507331903,1.4118569503377876
11,1,11,experiment,sitting,1,20,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.5111010074615479,2021-11-12 12:36:00,1636742503.7760556,2.073509851008245,1.6910499160139587
11,1,11,experiment,sitting,1,21,switch,incongruant,dashed,triangle,blue,left,left,yes,0.3451161384582519,2021-11-12 12:36:00,1636742505.4924784,1.920814022719916,1.5298633218802553
11,1,11,experiment,sitting,1,22,noswitch,incongruant,dashed,square,yellow,left,right,no,0.453233003616333,2021-11-12 12:36:00,1636742507.2653248,2.043960576789584,1.4392110252771986
11,1,11,experiment,sitting,1,23,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.4108889102935791,2021-11-12 12:36:00,1636742514.0126286,2.29713712078968,1.762641892911714
11,1,11,experiment,sitting,1,24,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4282279014587402,2021-11-12 12:36:00,1636742515.7933087,2.0400755046897796,1.5344445405709224
11,1,11,experiment,sitting,1,25,switch,incongruant,solid,triangle,yellow,left,left,yes,0.4653611183166504,2021-11-12 12:36:00,1636742517.628105,2.131043880680647,1.6320556508090167
11,1,11,experiment,sitting,1,26,noswitch,incongruant,solid,square,blue,right,right,yes,0.3647129535675049,2021-11-12 12:36:00,1636742519.3427362,2.5477394235047557,1.4694573092526246
11,1,11,experiment,sitting,1,27,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3747098445892334,2021-11-12 12:36:00,1636742521.0562625,2.1327164206408185,1.4996430301324613
11,1,11,experiment,sitting,1,28,switch,congruant,dashed,triangle,blue,left,left,yes,0.3588430881500244,2021-11-12 12:36:00,1636742522.7702236,2.5176734156704206,1.7766265768701666
11,1,11,experiment,sitting,1,29,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.407930850982666,2021-11-12 12:36:00,1636742524.5437534,1.9779946115551037,1.6485804882286397
11,1,11,experiment,sitting,1,30,switch,incongruant,solid,square,blue,right,right,yes,0.4439008235931396,2021-11-12 12:36:00,1636742526.3180852,2.0834942179146254,1.5145155561078973
11,1,11,experiment,sitting,1,31,switch,congruant,dashed,square,blue,right,right,yes,0.3612458705902099,2021-11-12 12:36:00,1636742528.0340054,2.360681077506581,1.7030522938145025
11,1,11,experiment,sitting,1,32,switch,incongruant,solid,square,yellow,left,left,yes,0.3318009376525879,2021-11-12 12:36:00,1636742529.689088,2.0010917917834137,1.7009478953890136
11,1,11,experiment,sitting,1,33,switch,congruant,dashed,triangle,blue,left,left,yes,0.3093640804290771,2021-11-12 12:36:00,1636742531.3447747,2.214984655740531,1.7141075963516674
11,1,11,experiment,sitting,1,34,switch,congruant,solid,triangle,yellow,left,left,yes,0.3013079166412353,2021-11-12 12:36:00,1636742532.998342,2.0465958231119843,1.5359510928290905
11,1,11,experiment,sitting,1,35,noswitch,incongruant,solid,square,blue,right,right,yes,0.3407289981842041,2021-11-12 12:36:00,1636742534.7146354,2.694710801813431,1.9718898831957798
11,1,11,experiment,sitting,1,36,switch,incongruant,dashed,triangle,blue,left,left,yes,0.3947398662567138,2021-11-12 12:36:00,1636742536.4890063,2.5045318872642253,1.6698585049508734
11,1,11,experiment,sitting,1,37,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3404500484466553,2021-11-12 12:36:00,1636742538.2031832,1.9922760705915212,1.7844155936406796
11,1,11,experiment,sitting,1,38,switch,congruant,solid,triangle,yellow,left,left,yes,0.5098168849945068,2021-11-12 12:36:00,1636742540.0353038,2.845900977533831,1.7171094140326582
11,1,11,experiment,sitting,1,39,noswitch,incongruant,solid,square,blue,right,right,yes,0.6655888557434082,2021-11-12 12:36:00,1636742542.0506375,2.189471685130168,1.633439348617453
11,1,11,experiment,sitting,1,40,switch,congruant,dashed,square,blue,right,right,yes,0.4948389530181885,2021-11-12 12:36:00,1636742543.882099,2.403223400973693,1.8052519779766691
11,1,11,experiment,sitting,1,41,noswitch,congruant,dashed,square,blue,right,right,yes,0.4549479484558105,2021-11-12 12:36:00,1636742545.6559756,2.4534697865978496,1.9042629398935187
11,1,11,experiment,sitting,1,42,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3396039009094238,2021-11-12 12:36:00,1636742547.3120098,2.5924321430366692,1.6721995818935658
11,1,11,experiment,sitting,1,43,switch,congruant,solid,triangle,blue,left,right,no,0.385059118270874,2021-11-12 12:36:00,1636742549.0270965,2.3822786021917484,1.8649707986141077
11,1,11,experiment,sitting,1,44,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.26692795753479,2021-11-12 12:36:00,1636742555.5952752,2.3750999285005534,1.833165791479761
11,1,11,experiment,sitting,1,45,switch,congruant,solid,triangle,yellow,left,left,yes,0.3562250137329101,2021-11-12 12:36:00,1636742557.3108928,2.705616903813843,1.8561066345856103
11,1,11,experiment,sitting,1,46,switch,incongruant,dashed,square,blue,right,right,yes,0.3616681098937988,2021-11-12 12:36:00,1636742559.0286305,2.536053684463865,1.5970999328283313
11,1,11,experiment,sitting,1,47,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.4497299194335937,2021-11-12 12:36:00,1636742560.8032863,2.362014111794593,1.6501587760465628
11,1,11,experiment,sitting,1,48,switch,congruant,solid,square,yellow,left,left,yes,0.558121919631958,2021-11-12 12:36:00,1636742562.6971407,2.7515001700048076,1.7981102865479355
11,1,11,experiment,sitting,1,49,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6141510009765625,2021-11-12 12:36:00,1636742564.6495197,2.6705296805991634,1.4995214539528166
11,1,11,experiment,sitting,2,1,buffer,buffer,solid,square,yellow,left,left,yes,0.3181920051574707,2021-11-12 12:36:00,1636742573.2593522,2.178381343560176,1.670118125748419
11,1,11,experiment,sitting,2,2,switch,incongruant,dashed,square,yellow,right,right,yes,0.3522250652313232,2021-11-12 12:36:00,1636742574.9771943,2.4204031786328337,1.6843458167867187
11,1,11,experiment,sitting,2,3,noswitch,congruant,dashed,square,blue,right,right,yes,0.3464589118957519,2021-11-12 12:36:00,1636742576.6908631,2.5712046399301753,1.814589019935329
11,1,11,experiment,sitting,2,4,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3125958442687988,2021-11-12 12:36:00,1636742578.346177,2.214940803995588,1.915358284294481
11,1,11,experiment,sitting,2,5,switch,incongruant,solid,triangle,yellow,left,left,yes,0.3821198940277099,2021-11-12 12:36:00,1636742580.060935,2.484446104963088,1.9051647323610623
11,1,11,experiment,sitting,2,6,switch,congruant,dashed,triangle,blue,left,left,yes,0.3333051204681396,2021-11-12 12:36:00,1636742581.716432,2.2228876583380535,1.732785638215451
11,1,11,experiment,sitting,2,7,switch,incongruant,solid,square,blue,right,right,yes,0.3313109874725342,2021-11-12 12:36:00,1636742583.3725631,2.153358888080637,1.5716911942823895
11,1,11,experiment,sitting,2,8,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.2524499893188476,2021-11-12 12:36:00,1636742584.9695704,2.317875147931213,1.8699592697504432
11,1,11,experiment,sitting,2,9,switch,congruant,solid,square,yellow,left,left,yes,0.3774471282958984,2021-11-12 12:36:00,1636742586.6834297,2.2819711925136277,1.9471436445247465
11,1,11,experiment,sitting,2,10,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.3086187839508056,2021-11-12 12:36:00,1636742588.3390305,2.9019917087249234,1.7788808012230668
11,1,11,experiment,sitting,2,11,noswitch,incongruant,solid,square,blue,right,right,yes,0.3751020431518554,2021-11-12 12:36:00,1636742590.053821,2.2066108905277044,1.6165173402900637
11,1,11,experiment,sitting,2,12,noswitch,congruant,solid,triangle,blue,right,right,yes,0.4387362003326416,2021-11-12 12:36:00,1636742591.8261907,2.268899030488448,1.7228633943495446
11,1,11,experiment,sitting,2,13,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.2403287887573242,2021-11-12 12:36:00,1636742593.4232328,2.3357535752499197,1.744654552904186
11,1,11,experiment,sitting,2,14,switch,incongruant,solid,square,blue,right,right,yes,0.4483330249786377,2021-11-12 12:36:00,1636742595.1957033,2.618293226320853,1.8644853307535898
11,1,11,experiment,sitting,2,15,switch,congruant,dashed,square,blue,right,right,yes,0.4506349563598633,2021-11-12 12:36:00,1636742596.9690745,2.484341971023879,1.907280977092864
11,1,11,experiment,sitting,2,16,noswitch,congruant,dashed,square,blue,left,right,no,0.7044620513916016,2021-11-12 12:36:00,1636742599.0438902,2.4196391373163433,1.5931352670627845
11,1,11,experiment,sitting,2,17,switch,congruant,solid,square,blue,right,right,yes,0.685643196105957,2021-11-12 12:36:00,1636742606.0309043,2.3722351446714716,1.8633580259057063
11,1,11,experiment,sitting,2,18,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.3564150333404541,2021-11-12 12:36:00,1636742607.7471504,2.5143899960442675,1.676813218471162
11,1,11,experiment,sitting,2,19,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.2890679836273193,2021-11-12 12:36:00,1636742609.4056022,2.52209853029056,1.6718999322771457
11,1,11,experiment,sitting,2,20,switch,congruant,dashed,square,blue,right,right,yes,0.4186058044433594,2021-11-12 12:36:00,1636742611.1789455,2.951840923945834,1.491359529331138
11,1,11,experiment,sitting,2,21,switch,congruant,solid,triangle,blue,right,right,yes,0.4443020820617676,2021-11-12 12:36:00,1636742612.9526482,2.713775665468637,2.1003686417957046
11,1,11,experiment,sitting,2,22,switch,incongruant,dashed,triangle,blue,right,left,no,0.3638079166412353,2021-11-12 12:36:00,1636742614.6671033,2.4542658509770416,1.9392346493066541
11,1,11,experiment,sitting,2,23,noswitch,incongruant,dashed,square,yellow,timeout,right,no,,2021-11-12 12:36:00,1636742622.4209952,2.424544260038443,1.6552942151858088
11,1,11,experiment,sitting,2,24,switch,incongruant,solid,square,yellow,left,left,yes,0.3229670524597168,2021-11-12 12:36:00,1636742629.0758388,2.204385924484624,1.6788955221310125
11,1,11,experiment,sitting,2,25,switch,congruant,dashed,triangle,yellow,left,left,yes,0.3051381111145019,2021-11-12 12:36:00,1636742630.731238,2.2940257835369393,1.639644456766782
11,1,11,experiment,sitting,2,26,switch,incongruant,solid,square,blue,right,right,yes,0.3517601490020752,2021-11-12 12:36:00,1636742632.4484098,2.042903329991833,1.6340425005849888
11,1,11,experiment,sitting,2,27,switch,congruant,dashed,square,blue,right,right,yes,0.3298749923706054,2021-11-12 12:36:00,1636742634.1027713,1.9640683101987293,1.416003844330317
11,1,11,experiment,sitting,2,28,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3745090961456299,2021-11-12 12:36:00,1636742635.81699,2.133045074280328,1.5824433566901706
11,1,11,experiment,sitting,2,29,switch,incongruant,solid,triangle,blue,right,right,yes,0.3585460186004638,2021-11-12 12:36:00,1636742637.530292,2.195986440861702,1.7712299605916642
11,1,11,experiment,sitting,2,30,noswitch,congruant,solid,triangle,blue,right,right,yes,0.3333930969238281,2021-11-12 12:36:00,1636742639.1845825,2.2815950400669553,1.4846953157298848
11,1,11,experiment,sitting,2,31,switch,incongruant,dashed,triangle,blue,left,left,yes,0.2673540115356445,2021-11-12 12:36:00,1636742640.780532,2.072104582055722,1.6879363013862518
11,1,11,experiment,sitting,2,32,noswitch,incongruant,dashed,square,blue,right,right,yes,0.4883852005004883,2021-11-12 12:36:00,1636742642.614517,2.1651367145306195,1.6804994934772153
11,1,11,experiment,sitting,2,33,switch,incongruant,solid,square,yellow,left,left,yes,0.231684923171997,2021-11-12 12:36:00,1636742644.2107685,2.1254877798383203,1.804534340849392
11,1,11,experiment,sitting,2,34,switch,incongruant,dashed,square,yellow,right,right,yes,0.3912920951843261,2021-11-12 12:36:00,1636742645.9250534,2.2516119214629398,1.515214733598118
11,1,11,experiment,sitting,2,35,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6500608921051025,2021-11-12 12:36:00,1636742647.9347804,2.0086792997643936,1.642454197101427
11,1,11,experiment,sitting,2,36,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5075681209564209,2021-11-12 12:36:00,1636742649.7667725,2.20716849172197,1.8995667420142055
11,1,11,experiment,sitting,2,37,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3166859149932861,2021-11-12 12:36:00,1636742651.4221427,2.0602557895726794,1.786756271286571
11,1,11,experiment,sitting,2,38,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3310160636901855,2021-11-12 12:36:00,1636742653.0782,2.1848891823057257,1.6329660169802587
11,1,11,experiment,sitting,2,39,switch,congruant,solid,square,blue,right,right,yes,0.3618128299713135,2021-11-12 12:36:00,1636742654.791975,2.398251058027293,1.9040499305227283
11,1,11,experiment,sitting,2,40,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.3433198928833008,2021-11-12 12:36:00,1636742656.5118344,1.8699176720089905,1.9660050411842236
11,1,11,experiment,sitting,2,41,switch,congruant,dashed,triangle,yellow,left,left,yes,0.3144149780273437,2021-11-12 12:36:00,1636742658.1669345,2.109362558435217,1.3798571042688526
11,1,11,experiment,sitting,2,42,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.2480671405792236,2021-11-12 12:36:00,1636742659.7637498,2.291723471721723,1.7337276168736808
11,1,11,experiment,sitting,2,43,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.2982230186462402,2021-11-12 12:36:00,1636742661.4193933,2.225998735163827,1.83664589393534
11,1,11,experiment,sitting,2,44,switch,congruant,solid,square,yellow,left,left,yes,0.4353280067443847,2021-11-12 12:36:00,1636742663.1928575,2.3834459954240703,2.187600787832261
11,1,11,experiment,sitting,2,45,noswitch,congruant,solid,square,yellow,left,left,yes,0.3505470752716064,2021-11-12 12:36:00,1636742664.906667,1.7435641183535984,1.7345579388094183
11,1,11,experiment,sitting,2,46,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.3533339500427246,2021-11-12 12:36:00,1636742666.620215,2.005263276614172,1.8080700029293386
11,1,11,experiment,sitting,2,47,noswitch,congruant,solid,square,yellow,left,left,yes,0.3704299926757812,2021-11-12 12:36:00,1636742668.3339922,2.457412407998903,2.068691127360096
11,1,11,experiment,sitting,2,48,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.2484438419342041,2021-11-12 12:36:00,1636742669.933023,2.4965202030011997,1.5977820276705235
11,1,11,experiment,sitting,2,49,noswitch,incongruant,solid,triangle,yellow,left,left,yes,0.3565061092376709,2021-11-12 12:36:00,1636742671.6497476,2.2006793316028443,1.4249395323096918
11,1,11,experiment,sitting,3,1,buffer,buffer,solid,triangle,yellow,left,left,yes,0.2592880725860595,2021-11-12 12:36:00,1636742684.171295,1.7361976603696712,1.4077954167248015
11,1,11,experiment,sitting,3,2,switch,incongruant,dashed,square,yellow,right,right,yes,0.3093039989471435,2021-11-12 12:36:00,1636742685.8325489,1.882574508061317,1.4741381948520178
11,1,11,experiment,sitting,3,3,switch,congruant,solid,square,blue,right,right,yes,0.3241219520568847,2021-11-12 12:36:00,1636742687.4866593,2.0574887545198206,1.5326748527424994
